ID,Name,lots_dropped_order,lots_dropped_num,Unk02,Unk03,amount_lot_0,amount_lot_1,amount_lot_2,amount_lot_3,amount_lot_4,amount_lot_5,amount_lot_6,amount_lot_7,amount_lot_8,amount_lot_9,reinforcement_lot_0,reinforcement_lot_1,reinforcement_lot_2,reinforcement_lot_3,reinforcement_lot_4,reinforcement_lot_5,reinforcement_lot_6,reinforcement_lot_7,reinforcement_lot_8,reinforcement_lot_9,infusion_lot_0,infusion_lot_1,infusion_lot_2,infusion_lot_3,infusion_lot_4,infusion_lot_5,infusion_lot_6,infusion_lot_7,infusion_lot_8,infusion_lot_9,infinite_lot_0,infinite_lot_1,infinite_lot_2,infinite_lot_3,infinite_lot_4,infinite_lot_5,infinite_lot_6,infinite_lot_7,infinite_lot_8,infinite_lot_9,item_lot_0,item_lot_1,item_lot_2,item_lot_3,item_lot_4,item_lot_5,item_lot_6,item_lot_7,item_lot_8,item_lot_9,chance_lot_0,chance_lot_1,chance_lot_2,chance_lot_3,chance_lot_4,chance_lot_5,chance_lot_6,chance_lot_7,chance_lot_8,chance_lot_9,
0,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
10000,Awestone,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62150000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
10010,Pharros' Lockstone- Rat Tail,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,60536000,62140000,10,10,10,10,10,10,10,10,1,1,0,0,0,0,0,0,0,0
10020,Dragon Scale,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62130000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
10030,Bonfire Ascetic- Human Effigy,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,60527000,60151000,10,10,10,10,10,10,10,10,1,1,0,0,0,0,0,0,0,0
10040,Sunlight Medal,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62120000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
10050,Token of Fidelity,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62100000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
10060,Sunlight Medal,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62120000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
10070,Smooth & Silky Stone,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50880000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
10080,Smooth & Silky Stone,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50880000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
10090,None,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
10100,None,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
10110,Token of Fidelity,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62100000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
10120,Token of Fidelity,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62100000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
10130,None,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
10140,Token of Spite,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62110000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
10150,Token of Spite,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62110000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
10160,Token of Spite,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62110000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
10170,Token of Spite,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62110000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
10180,Titanite Chunk- Titanite Slab- Twinkling Titanite- Petrified Dragon Bone,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,60980000,60990000,61000000,61030000,10,10,10,10,10,10,90,5,3,2,0,0,0,0,0,0
10190,Pharros' Lockstone- Smooth & Silky Stone,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,60536000,50880000,10,10,10,10,10,10,10,10,1,1,0,0,0,0,0,0,0,0
10200,Pharros' Lockstone- Smooth & Silky Stone,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,60536000,50880000,10,10,10,10,10,10,10,10,1,1,0,0,0,0,0,0,0,0
10210,Dragon Scale,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62130000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
10220,Bonfire Ascetic- Human Effigy,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,60527000,60151000,10,10,10,10,10,10,10,10,1,1,0,0,0,0,0,0,0,0
10230,Cracked Blue Eye Orb,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62050000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
10240,Cracked Red Eye Orb,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62060000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
10250,Human Effigy,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60151000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
10260,Human Effigy,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60151000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
10270,Human Effigy,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60151000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
10280,Titanite Chunk- Titanite Slab- Twinkling Titanite- Petrified Dragon Bone,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,60980000,60990000,61000000,61030000,10,10,10,10,10,10,90,5,3,2,0,0,0,0,0,0
11000,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11010,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,1,0,0,0,0,0,0,0,0
11020,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11030,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11040,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11050,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11060,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11070,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11080,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11090,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11100,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11110,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11120,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11130,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11140,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11150,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11160,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11170,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11180,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11190,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11200,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11210,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11220,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
11230,UNKNOWN,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60510000,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0
